"Województwo","Powiat","Gmina","Teryt","Liczba.wyborców.uprawnionych.do.głosowania","Komisja.otrzymała.kart.do.głosowania","Nie.wykorzystano.kart.do.głosowania","Liczba.wyborców..którym.wydano.karty.do.głosowania","Liczba.wyborców.głosujących.przez.pełnomocnika","Liczba.wyborców.głosujących.na.podstawie.zaświadczenia","Liczba.wyborców..którym.wysłano.pakiety.wyborcze","Liczba.otrzymanych.kopert.zwrotnych","w.których.nie.było.oświadczenia","w.których.oświadczenie.nie.było.podpisane","w.których.nie.było.koperty.na.kartę.do.głosowania","w.których.znajdowała.się.niezaklejona.koperta","Liczba.kopert.na.kartę.do.głosowania.wrzuconych.do.urny","Liczba.kart.wyjętych.z.urny","w.tym.liczba.kart.wyjętych.z.kopert","Liczba.kart.nieważnych","Liczba.kart.ważnych","Liczba.głosów.nieważnych","Liczba.głosów.ważnych","Andrzej.Sebastian.DUDA","Bronisław.Maria.KOMOROWSKI"
"warmińsko-mazurskie","nowomiejski","gm. Nowe Miasto Lubawskie","281205",6262,5410,2338,3072,0,27,0,0,0,0,0,0,0,3071,0,0,3071,33,3038,1703,1335
"warmińsko-mazurskie","nowomiejski","m. Nowe Miasto Lubawskie","281201",8768,7470,2962,4508,7,45,0,0,0,0,0,0,0,4506,0,0,4506,71,4435,1982,2453
"warmińsko-mazurskie","nowomiejski","gm. Biskupiec","281202",7651,6500,2970,3530,2,41,0,0,0,0,0,0,0,3530,0,0,3530,42,3488,1619,1869
"warmińsko-mazurskie","nowomiejski","gm. Grodziczno","281203",4923,4300,1865,2435,2,20,0,0,0,0,0,0,0,2434,0,0,2434,22,2412,1584,828
"warmińsko-mazurskie","olecki","gm. Wieliczki","281306",2699,2319,1150,1169,0,16,0,0,0,0,0,0,0,1169,0,0,1169,13,1156,679,477
"warmińsko-mazurskie","olecki","gm. Olecko","281304",16978,14882,6812,8070,10,148,10,7,0,0,0,0,7,8075,7,0,8075,100,7975,3755,4220
"warmińsko-mazurskie","olecki","gm. Świętajno","281305",3254,2689,1457,1232,0,36,0,0,0,0,0,0,0,1232,0,0,1232,11,1221,549,672
"warmińsko-mazurskie","olecki","gm. Kowale Oleckie","281303",4172,3502,2045,1457,0,18,2,2,0,0,0,0,2,1459,2,0,1459,10,1449,671,778
"warmińsko-mazurskie","olsztyński","gm. Stawiguda","281411",6321,5212,1548,3664,1,91,8,7,1,0,0,0,6,3670,6,0,3670,70,3600,1285,2315
"warmińsko-mazurskie","olsztyński","gm. Jonkowo","281407",5477,4752,2050,2702,0,30,4,2,0,0,0,0,2,2704,2,0,2704,35,2669,1008,1661
"warmińsko-mazurskie","olsztyński","gm. Biskupiec","281402",15283,13018,6318,6700,1,74,6,6,0,0,0,0,6,6705,6,0,6705,105,6600,2557,4043
"warmińsko-mazurskie","olsztyński","gm. Barczewo","281401",14038,12331,5580,6750,0,116,8,7,0,0,0,0,7,6755,7,0,6755,85,6670,2663,4007
"warmińsko-mazurskie","olsztyński","gm. Dobre Miasto","281403",12792,11009,4946,6063,3,57,3,3,0,0,0,0,3,6065,3,0,6065,119,5946,2835,3111
"warmińsko-mazurskie","olsztyński","gm. Świątki","281412",3264,2804,1504,1300,0,10,0,0,0,0,0,0,0,1300,0,0,1300,25,1275,577,698
"warmińsko-mazurskie","olsztyński","gm. Gietrzwałd","281405",4975,4155,1518,2637,3,133,2,1,0,0,0,0,1,2638,1,0,2638,67,2571,1003,1568
"warmińsko-mazurskie","olsztyński","gm. Jeziorany","281406",6386,5856,3391,2465,2,38,1,1,0,0,0,0,1,2465,1,0,2465,37,2428,1224,1204
"warmińsko-mazurskie","olsztyński","gm. Kolno","281408",2747,2395,1316,1079,0,13,3,2,0,0,0,0,2,1081,2,0,1081,20,1061,501,560
"warmińsko-mazurskie","olsztyński","gm. Dywity","281404",8563,7652,2914,4738,0,59,7,7,0,0,0,0,7,4745,7,0,4745,69,4676,1817,2859
"warmińsko-mazurskie","olsztyński","gm. Olsztynek","281409",10957,9712,4538,5174,3,141,6,4,0,0,0,0,4,5178,4,0,5178,67,5111,2168,2943
"warmińsko-mazurskie","olsztyński","gm. Purda","281410",6710,5713,2702,3011,1,79,8,8,0,0,0,0,8,3019,8,0,3019,52,2967,1171,1796
"warmińsko-mazurskie","ostródzki","gm. Miłomłyn","281507",4075,3576,1833,1743,1,45,0,0,0,0,0,0,0,1743,0,0,1743,24,1719,672,1047
"warmińsko-mazurskie","ostródzki","gm. Ostróda","281509",12303,10307,4744,5563,4,70,2,2,0,0,0,0,2,5564,2,0,5564,95,5469,2238,3231
"warmińsko-mazurskie","ostródzki","gm. Miłakowo","281506",4477,3804,1998,1806,0,25,0,0,0,0,0,0,0,1806,0,0,1806,20,1786,841,945
"warmińsko-mazurskie","ostródzki","gm. Łukta","281504",3570,3003,1544,1459,0,48,0,0,0,0,0,0,0,1459,0,0,1459,26,1433,523,910
"warmińsko-mazurskie","ostródzki","gm. Morąg","281508",19695,16953,7975,8978,2,150,0,0,0,0,0,0,0,8977,0,0,8977,109,8868,3612,5256
"warmińsko-mazurskie","ostródzki","gm. Małdyty","281505",5067,4403,2508,1895,0,16,0,0,0,0,0,0,0,1895,0,0,1895,19,1876,706,1170
"warmińsko-mazurskie","ostródzki","gm. Grunwald","281503",4432,3700,2009,1691,2,27,0,0,0,0,0,0,0,1691,0,0,1691,18,1673,724,949
"warmińsko-mazurskie","ostródzki","m. Ostróda","281501",26896,23250,9056,14194,9,178,7,6,0,0,0,0,6,14199,6,1,14198,225,13973,5201,8772
"warmińsko-mazurskie","ostródzki","gm. Dąbrówno","281502",3434,2999,1491,1508,0,52,0,0,0,0,0,0,0,1508,0,0,1508,16,1492,722,770
"warmińsko-mazurskie","piski","gm. Ruciane-Nida","281604",7060,6052,2625,3427,2,285,0,0,0,0,0,0,0,3427,0,0,3427,44,3383,1724,1659
"warmińsko-mazurskie","piski","gm. Pisz","281603",21810,19089,8827,10262,4,210,1,1,0,0,0,0,1,10263,1,0,10263,149,10114,5541,4573
"warmińsko-mazurskie","piski","gm. Biała Piska","281601",9411,8000,4091,3909,3,86,1,1,0,0,0,0,1,3910,1,0,3910,46,3864,2230,1634
"warmińsko-mazurskie","piski","gm. Orzysz","281602",7383,6499,3401,3098,3,107,0,0,0,0,0,0,0,3097,0,2,3095,50,3045,1299,1746
"warmińsko-mazurskie","szczycieński","gm. Świętajno","281707",4943,4121,1892,2229,0,67,0,0,0,0,0,0,0,2229,0,0,2229,42,2187,1130,1057
"warmińsko-mazurskie","szczycieński","gm. Pasym","281704",4326,3899,1992,1907,0,68,3,3,0,0,0,0,3,1909,3,0,1909,27,1882,834,1048
"warmińsko-mazurskie","szczycieński","gm. Dźwierzuty","281702",5413,4700,2312,2388,2,55,0,0,0,0,0,0,0,2388,0,0,2388,29,2359,1113,1246
"warmińsko-mazurskie","szczycieński","gm. Wielbark","281708",5155,4404,2395,2009,4,40,0,0,0,0,0,0,0,2009,0,0,2009,60,1949,1016,933
"warmińsko-mazurskie","szczycieński","gm. Szczytno","281706",9518,8112,3800,4312,2,48,0,0,0,0,0,0,0,4312,0,0,4312,64,4248,2174,2074
"warmińsko-mazurskie","szczycieński","gm. Jedwabno","281703",3101,2501,1051,1450,0,115,0,0,0,0,0,0,0,1450,0,0,1450,27,1423,625,798
"warmińsko-mazurskie","szczycieński","gm. Rozogi","281705",4531,3904,2000,1904,1,33,0,0,0,0,0,0,0,1904,0,0,1904,58,1846,1155,691
"warmińsko-mazurskie","szczycieński","m. Szczytno","281701",19835,17129,6429,10700,7,223,2,2,0,0,0,0,2,10702,2,0,10702,177,10525,5004,5521
"warmińsko-mazurskie","gołdapski","gm. Banie Mazurskie","281801",3276,2788,1548,1240,1,14,0,0,0,0,0,0,0,1240,0,0,1240,11,1229,462,767
"warmińsko-mazurskie","gołdapski","gm. Gołdap","281803",16205,14100,7009,7091,4,192,5,4,0,0,0,0,4,7095,4,0,7095,114,6981,2700,4281
"warmińsko-mazurskie","gołdapski","gm. Dubeninki","281802",2486,2200,1282,918,1,29,0,0,0,0,0,0,0,918,0,0,918,12,906,460,446
"warmińsko-mazurskie","węgorzewski","gm. Budry","281901",2450,2202,1294,908,0,13,0,0,0,0,0,0,0,908,0,0,908,13,895,378,517
"warmińsko-mazurskie","węgorzewski","gm. Pozezdrze","281902",2771,2303,1169,1134,0,51,0,0,0,0,0,0,0,1134,0,0,1134,14,1120,465,655
"warmińsko-mazurskie","węgorzewski","gm. Węgorzewo","281903",13988,12425,6172,6253,1,231,2,2,0,0,0,0,2,6255,2,0,6255,66,6189,2233,3956
"warmińsko-mazurskie","m. Elbląg","m. Elbląg","286101",95165,83426,34514,49901,25,401,34,32,0,0,0,0,32,49955,32,3,49952,770,49182,20075,29107
"warmińsko-mazurskie","m. Olsztyn","m. Olsztyn","286201",134741,117178,38636,78542,44,1373,104,96,2,1,0,0,93,78632,93,4,78628,1402,77226,31117,46109
"wielkopolskie","chodzieski","m. Chodzież","300101",15724,13461,4564,8897,4,78,3,3,0,0,0,0,3,8899,3,0,8899,130,8769,2735,6034
"wielkopolskie","chodzieski","gm. Budzyń","300102",6562,5699,2352,3347,2,17,1,0,0,0,0,0,0,3347,0,0,3347,60,3287,1076,2211
"wielkopolskie","chodzieski","gm. Szamocin","300105",5768,5000,2083,2917,5,19,0,0,0,0,0,0,0,2917,0,0,2917,58,2859,1144,1715
"wielkopolskie","chodzieski","gm. Margonin","300104",4920,4203,1384,2819,2,17,2,2,0,0,0,0,2,2821,2,0,2821,32,2789,1015,1774
"wielkopolskie","chodzieski","gm. Chodzież","300103",4555,3899,1418,2481,1,12,2,2,0,0,0,0,2,2483,2,0,2483,47,2436,754,1682
"wielkopolskie","czarnkowsko-trzcianecki","gm. Krzyż Wielkopolski","300204",7059,5802,2473,3329,2,45,0,0,0,0,0,0,0,3329,0,0,3329,45,3284,1312,1972
"wielkopolskie","czarnkowsko-trzcianecki","gm. Wieleń","300208",9915,8497,3449,5048,1,55,3,3,0,0,0,0,3,5051,3,0,5051,68,4983,2110,2873
"wielkopolskie","czarnkowsko-trzcianecki","gm. Czarnków","300202",8695,7297,2802,4495,1,23,1,1,0,0,0,0,1,4496,1,0,4496,60,4436,1861,2575
"wielkopolskie","czarnkowsko-trzcianecki","gm. Trzcianka","300207",18838,16153,6527,9626,8,96,3,3,0,0,0,0,3,9628,3,0,9628,136,9492,3709,5783
"wielkopolskie","czarnkowsko-trzcianecki","gm. Drawsko","300203",4776,4003,1511,2492,0,22,0,0,0,0,0,0,0,2492,0,0,2492,30,2462,1171,1291
"wielkopolskie","czarnkowsko-trzcianecki","gm. Połajewo","300206",4808,4206,1675,2531,0,6,0,0,0,0,0,0,0,2531,0,0,2531,30,2501,1077,1424
"wielkopolskie","czarnkowsko-trzcianecki","m. Czarnków","300201",8993,7766,2615,5151,5,37,5,5,0,0,0,0,5,5155,5,0,5155,57,5098,1799,3299
"wielkopolskie","czarnkowsko-trzcianecki","gm. Lubasz","300205",5772,4908,1918,2990,0,12,9,9,0,0,0,0,9,2999,9,0,2999,53,2946,1187,1759
"wielkopolskie","gnieźnieński","gm. Kiszkowo","300304",4290,3602,1409,2193,0,19,3,3,0,0,0,0,3,2196,3,0,2196,32,2164,925,1239
"wielkopolskie","gnieźnieński","m. Gniezno","300301",55188,47678,16983,30695,12,237,54,49,1,0,1,0,47,30735,47,1,30734,450,30284,12199,18085
"wielkopolskie","gnieźnieński","gm. Niechanowo","300308",4365,3700,1425,2275,0,11,0,0,0,0,0,0,0,2275,0,0,2275,39,2236,1178,1058
"wielkopolskie","gnieźnieński","gm. Łubowo","300306",4755,4000,1408,2592,2,21,0,0,0,0,0,0,0,2592,0,0,2592,34,2558,1128,1430
"wielkopolskie","gnieźnieński","gm. Witkowo","300310",10687,9199,3441,5758,1,51,2,2,0,0,0,0,2,5760,2,0,5760,95,5665,2602,3063
"wielkopolskie","gnieźnieński","gm. Czerniejewo","300302",6200,5400,2142,3258,1,22,5,5,0,0,0,0,5,3263,5,0,3263,49,3214,1550,1664
"wielkopolskie","gnieźnieński","gm. Mieleszyn","300307",3095,2600,1152,1448,1,13,0,0,0,0,0,0,0,1448,0,0,1448,20,1428,731,697
"wielkopolskie","gnieźnieński","gm. Gniezno","300303",8238,7002,2595,4407,1,26,0,0,0,0,0,0,0,4407,0,0,4407,70,4337,1960,2377
"wielkopolskie","gnieźnieński","gm. Trzemeszno","300309",11227,9528,4178,5350,4,50,1,1,0,0,0,0,1,5350,1,0,5350,95,5255,2467,2788
"wielkopolskie","gnieźnieński","gm. Kłecko","300305",5948,5005,1838,3167,0,14,1,1,0,0,0,0,1,3168,1,1,3167,59,3108,1628,1480
"wielkopolskie","gostyński","gm. Poniec","300407",6304,5408,2678,2730,0,12,0,0,0,0,0,0,0,2730,0,0,2730,35,2695,1350,1345
"wielkopolskie","gostyński","gm. Krobia","300403",10275,8911,4063,4848,1,23,1,1,0,0,0,0,1,4849,1,0,4849,56,4793,2626,2167
"wielkopolskie","gostyński","gm. Borek Wielkopolski","300401",6041,5201,2421,2780,1,15,3,1,0,0,0,0,1,2781,1,0,2781,41,2740,1277,1463
"wielkopolskie","gostyński","gm. Pogorzela","300406",4031,3503,1630,1873,0,9,0,0,0,0,0,0,0,1872,0,0,1872,24,1848,856,992
"wielkopolskie","gostyński","gm. Gostyń","300402",22342,19303,7585,11719,2,64,5,5,0,0,0,0,5,11724,5,0,11724,161,11563,5214,6349
"wielkopolskie","gostyński","gm. Pępowo","300404",4712,4102,1570,2532,1,8,0,0,0,0,0,0,0,2532,0,0,2532,17,2515,1298,1217
"wielkopolskie","gostyński","gm. Piaski","300405",6906,5899,2464,3435,2,29,2,0,0,0,0,0,0,3435,0,0,3435,37,3398,1712,1686
"wielkopolskie","grodziski ","gm. Rakoniewice","300504",9908,8407,3430,4977,0,27,0,0,0,0,0,0,0,4977,0,0,4977,57,4920,1912,3008
"wielkopolskie","grodziski ","gm. Kamieniec","300503",5159,4401,1811,2590,0,6,0,0,0,0,0,0,0,2590,0,0,2590,25,2565,1024,1541
"wielkopolskie","grodziski ","gm. Grodzisk Wielkopolski","300502",15176,13119,5064,8055,3,73,2,2,0,0,0,0,2,8057,2,0,8057,105,7952,3244,4708
"wielkopolskie","grodziski ","gm. Wielichowo","300505",5376,4700,1951,2749,1,16,0,0,0,0,0,0,0,2749,0,0,2749,37,2712,1226,1486
"wielkopolskie","grodziski ","gm. Granowo","300501",3891,3302,1315,1987,1,6,0,0,0,0,0,0,0,1987,0,0,1987,17,1970,1000,970
"wielkopolskie","jarociński","gm. Jarocin","300602",36091,31468,12333,19135,6,178,18,18,0,0,0,0,18,19154,18,1,19153,296,18857,8274,10583
"wielkopolskie","jarociński","gm. Jaraczewo","300601",6537,5606,2242,3364,2,6,0,0,0,0,0,0,0,3363,0,0,3363,42,3321,1850,1471
"wielkopolskie","jarociński","gm. Kotlin","300603",5684,5000,2068,2932,3,5,0,0,0,0,0,0,0,2932,0,0,2932,38,2894,1472,1422
"wielkopolskie","jarociński","gm. Żerków","300604",8250,7210,3037,4173,2,17,3,3,0,0,0,0,3,4176,3,0,4176,57,4119,2298,1821
"wielkopolskie","kaliski","gm. Szczytniki","300710",6244,5405,2141,3264,0,14,0,0,0,0,0,0,0,3264,0,0,3264,34,3230,2152,1078
"wielkopolskie","kaliski","gm. Mycielin","300707",3997,3407,1654,1753,0,5,0,0,0,0,0,0,0,1753,0,0,1753,35,1718,980,738
"wielkopolskie","kaliski","gm. Blizanów","300701",7820,6594,2598,3996,2,25,1,1,0,0,0,0,1,3997,1,0,3997,46,3951,1973,1978
"wielkopolskie","kaliski","gm. Opatówek","300708",8580,7403,2621,4782,3,54,1,1,0,0,0,0,1,4783,1,0,4783,75,4708,2790,1918
"wielkopolskie","kaliski","gm. Żelazków","300711",7472,6275,2324,3951,2,28,0,0,0,0,0,0,0,3948,0,0,3948,46,3902,2282,1620
"wielkopolskie","kaliski","gm. Lisków","300706",4230,3645,1613,2032,3,15,0,0,0,0,0,0,0,2032,0,0,2032,39,1993,1090,903
"wielkopolskie","kaliski","gm. Stawiszyn","300709",5798,5000,2192,2808,2,19,0,0,0,0,0,0,0,2808,0,0,2808,42,2766,1475,1291
"wielkopolskie","kaliski","gm. Ceków-Kolonia","300703",3833,3299,1461,1838,0,5,0,0,0,0,0,0,0,1838,0,0,1838,18,1820,938,882
"wielkopolskie","kaliski","gm. Godziesze Wielkie","300704",7448,6536,2693,3843,1,12,0,0,0,0,0,0,0,3842,0,0,3842,38,3804,2263,1541
"wielkopolskie","kaliski","gm. Brzeziny","300702",4648,3999,1738,2261,2,29,0,0,0,0,0,0,0,2261,0,0,2261,44,2217,1399,818
"wielkopolskie","kaliski","gm. Koźminek","300705",6023,5201,2315,2886,2,9,1,1,0,0,0,0,1,2887,1,0,2887,51,2836,1811,1025
"wielkopolskie","kępiński","gm. Trzcinica","300807",3828,3306,1262,2044,0,15,3,3,1,0,0,0,2,2046,2,0,2046,20,2026,1040,986
"wielkopolskie","kępiński","gm. Łęka Opatowska","300804",4141,3594,1312,2282,5,16,0,0,0,0,0,0,0,2282,0,0,2282,37,2245,1038,1207
"wielkopolskie","kępiński","gm. Baranów","300801",6127,5406,1921,3485,1,21,1,1,0,0,0,0,1,3485,1,0,3485,30,3455,1723,1732
"wielkopolskie","kępiński","gm. Rychtal","300806",3173,2807,1303,1504,2,5,0,0,0,0,0,0,0,1504,0,0,1504,6,1498,742,756
"wielkopolskie","kępiński","gm. Perzów","300805",3071,2702,1247,1455,1,7,0,0,0,0,0,0,0,1455,0,0,1455,18,1437,706,731
"wielkopolskie","kępiński","gm. Kępno","300803",19723,16927,5765,11162,4,93,8,8,0,1,0,0,7,11169,7,0,11169,106,11063,4504,6559
"wielkopolskie","kępiński","gm. Bralin","300802",4645,4106,1416,2690,2,24,2,2,0,0,0,0,2,2692,2,0,2692,20,2672,1229,1443
"wielkopolskie","kolski","gm. Babiak","300902",6468,5510,2381,3129,0,27,0,0,0,0,0,0,0,3129,0,0,3129,67,3062,2073,989
"wielkopolskie","kolski","gm. Osiek Mały","300910",4703,4000,1594,2406,0,14,0,0,0,0,0,0,0,2406,0,0,2406,43,2363,1644,719
"wielkopolskie","kolski","gm. Kłodawa","300906",10583,9115,3685,5430,5,57,0,0,0,0,0,0,0,5430,0,0,5430,84,5346,3226,2120
"wielkopolskie","kolski","gm. Przedecz","300911",3478,2904,1350,1554,1,7,0,0,0,0,0,0,0,1554,0,0,1554,22,1532,903,629
"wielkopolskie","kolski","gm. Grzegorzew","300905",4521,3805,1492,2313,3,16,1,1,0,0,0,0,1,2314,1,0,2314,26,2288,1524,764
"wielkopolskie","kolski","m. Koło","300901",18269,16116,6207,9909,6,75,14,14,1,0,0,0,13,9922,13,0,9922,165,9757,4879,4878
"wielkopolskie","kolski","gm. Dąbie","300904",5345,4596,2005,2591,1,26,0,0,0,0,0,0,0,2591,0,0,2591,36,2555,1790,765
"wielkopolskie","kolski","gm. Olszówka","300909",3765,3316,1609,1707,0,14,0,0,0,0,0,0,0,1707,0,0,1707,21,1686,1205,481
"wielkopolskie","kolski","gm. Chodów","300903",2719,2404,1115,1289,0,1,0,0,0,0,0,0,0,1289,0,0,1289,13,1276,846,430
"wielkopolskie","kolski","gm. Koło","300907",6005,5206,2066,3140,1,15,2,2,0,0,0,0,2,3142,2,0,3142,46,3096,1973,1123
"wielkopolskie","kolski","gm. Kościelec","300908",5436,4600,1824,2776,0,17,2,2,0,0,0,0,2,2778,2,0,2778,34,2744,1807,937
"wielkopolskie","koniński","gm. Rychwał","301007",6656,5803,2316,3487,2,22,3,1,0,0,0,0,1,3488,1,0,3488,34,3454,2225,1229
"wielkopolskie","koniński","gm. Kleczew","301004",8012,6812,2782,4030,9,54,0,0,0,0,0,0,0,4029,0,0,4029,65,3964,2693,1271
"wielkopolskie","koniński","gm. Rzgów","301008",5629,4800,1938,2862,1,25,0,0,0,0,0,0,0,2862,0,0,2862,31,2831,1700,1131
"wielkopolskie","koniński","gm. Wilczyn","301014",4922,4199,1814,2385,2,23,0,0,0,0,0,0,0,2385,0,0,2385,31,2354,1564,790
"wielkopolskie","koniński","gm. Stare Miasto","301011",8987,7610,2480,5130,2,31,0,0,0,0,0,0,0,5129,0,0,5129,68,5061,2946,2115
"wielkopolskie","koniński","gm. Sompolno","301010",8350,7211,3143,4068,2,27,0,0,0,0,0,0,0,4068,0,0,4068,55,4013,2675,1338
"wielkopolskie","koniński","gm. Kramsk","301005",8645,7378,2890,4488,7,33,0,0,0,0,0,0,0,4488,0,0,4488,58,4430,2978,1452
"wielkopolskie","koniński","gm. Krzymów","301006",6030,5206,1928,3278,1,13,3,3,0,0,0,0,3,3281,3,0,3281,49,3232,2280,952
"wielkopolskie","koniński","gm. Ślesin","301012",11411,9534,3787,5747,3,226,0,0,0,0,0,0,0,5747,0,0,5747,60,5687,3501,2186
"wielkopolskie","koniński","gm. Skulsk","301009",4923,4300,2148,2152,4,12,1,1,0,0,0,0,1,2153,1,0,2153,28,2125,1336,789
"wielkopolskie","koniński","gm. Wierzbinek","301013",5913,4999,2096,2903,1,40,0,0,0,0,0,0,0,2903,0,0,2903,36,2867,2112,755
"wielkopolskie","koniński","gm. Kazimierz Biskupi","301003",9045,7710,2879,4831,3,17,1,1,0,0,0,0,1,4832,1,0,4832,86,4746,2971,1775
"wielkopolskie","koniński","gm. Grodziec","301002",4129,3403,1551,1852,3,22,0,0,0,0,0,0,0,1852,0,0,1852,27,1825,1062,763
"wielkopolskie","koniński","gm. Golina","301001",9584,8212,3371,4841,4,56,2,0,0,0,0,0,0,4841,0,0,4841,65,4776,2854,1922
"wielkopolskie","kościański","gm. Kościan","301103",12416,10522,3959,6563,1,48,0,0,0,0,0,0,0,6562,0,0,6562,116,6446,2725,3721
"wielkopolskie","kościański","gm. Śmigiel","301105",13845,12094,5253,6841,4,34,5,5,0,0,0,0,5,6846,5,0,6846,104,6742,2968,3774
"wielkopolskie","kościański","gm. Krzywiń","301104",7902,6716,2657,4059,2,46,0,0,0,0,0,0,0,4059,0,0,4059,53,4006,2196,1810
"wielkopolskie","kościański","m. Kościan","301101",19686,17264,5838,11426,2,120,4,3,0,0,0,0,3,11428,3,2,11426,162,11264,3929,7335
"wielkopolskie","kościański","gm. Czempiń","301102",9035,7787,3130,4657,5,37,3,3,0,0,0,0,3,4660,3,0,4660,45,4615,1807,2808
"wielkopolskie","krotoszyński","m. Sulmierzyce","301201",2220,1902,720,1182,4,5,0,0,0,0,0,0,0,1181,0,0,1181,21,1160,546,614
"wielkopolskie","krotoszyński","gm. Rozdrażew","301205",3997,3400,1295,2105,0,8,0,0,0,0,0,0,0,2105,0,0,2105,24,2081,1317,764
"wielkopolskie","krotoszyński","gm. Zduny","301206",5756,5206,2350,2856,2,19,0,0,0,0,0,0,0,2851,0,0,2851,44,2807,1279,1528
"wielkopolskie","krotoszyński","gm. Krotoszyn","301204",31828,27580,10404,17176,5,155,8,7,0,0,0,0,7,17183,7,0,17183,197,16986,7787,9199
"wielkopolskie","krotoszyński","gm. Koźmin Wielkopolski","301203",10720,9144,3687,5457,2,33,4,3,0,0,0,0,3,5459,3,0,5459,71,5388,2482,2906
"wielkopolskie","krotoszyński","gm. Kobylin","301202",6449,5400,2298,3102,0,27,0,0,0,0,0,0,0,3102,0,0,3102,46,3056,1405,1651
"wielkopolskie","leszczyński","gm. Rydzyna","301304",6900,6051,2462,3589,0,25,0,0,0,0,0,0,0,3588,0,0,3588,36,3552,1506,2046
"wielkopolskie","leszczyński","gm. Wijewo","301306",2875,2400,857,1543,5,44,1,0,0,0,0,0,0,1543,0,0,1543,22,1521,636,885
"wielkopolskie","leszczyński","gm. Święciechowa","301305",5965,5110,2294,2816,0,17,0,0,0,0,0,0,0,2816,0,0,2816,50,2766,1180,1586
"wielkopolskie","leszczyński","gm. Osieczna","301303",7106,6100,2497,3603,3,32,0,0,0,0,0,0,0,3602,0,0,3602,46,3556,1590,1966
"wielkopolskie","leszczyński","gm. Włoszakowice","301307",7122,6087,2495,3592,0,134,1,1,0,0,0,0,1,3593,1,2,3591,47,3544,1418,2126
"wielkopolskie","leszczyński","gm. Krzemieniewo","301301",6702,5695,2467,3228,1,16,0,0,0,0,0,0,0,3227,0,0,3227,48,3179,1529,1650
"wielkopolskie","leszczyński","gm. Lipno","301302",5614,4803,1900,2903,0,14,1,0,0,0,0,0,0,2902,0,0,2902,35,2867,1276,1591
"wielkopolskie","międzychodzki","gm. Międzychód","301403",14603,12615,5197,7418,1,102,4,3,0,0,0,0,3,7421,3,0,7421,131,7290,2453,4837
"wielkopolskie","międzychodzki","gm. Sieraków","301404",6953,6005,2736,3269,1,53,1,1,0,0,0,0,1,3268,1,0,3268,54,3214,1156,2058
"wielkopolskie","międzychodzki","gm. Kwilcz","301402",4931,4203,1780,2423,0,19,0,0,0,0,0,0,0,2423,0,0,2423,36,2387,789,1598
"wielkopolskie","międzychodzki","gm. Chrzypsko Wielkie","301401",2664,2302,1042,1260,0,13,0,0,0,0,0,0,0,1260,0,0,1260,21,1239,513,726
"wielkopolskie","nowotomyski","gm. Kuślin","301501",4279,3602,1445,2157,0,9,3,3,0,0,0,0,3,2160,3,0,2160,25,2135,973,1162
"wielkopolskie","nowotomyski","gm. Miedzichowo","301503",2967,2499,968,1531,0,24,1,1,0,0,0,0,1,1532,1,0,1532,22,1510,610,900
"wielkopolskie","nowotomyski","gm. Opalenica","301505",12745,10803,3656,7147,3,24,0,0,0,0,0,0,0,7146,0,0,7146,93,7053,2775,4278
"wielkopolskie","nowotomyski","gm. Lwówek","301502",7115,6118,2601,3517,0,19,0,0,0,0,0,0,0,3517,0,0,3517,44,3473,1353,2120
"wielkopolskie","nowotomyski","gm. Nowy Tomyśl","301504",20129,17227,5727,11500,1,93,5,5,1,0,0,0,4,11504,4,1,11503,138,11365,3929,7436
"wielkopolskie","nowotomyski","gm. Zbąszyń","301506",10633,8989,2942,6047,4,55,0,0,0,0,0,0,0,6047,0,0,6047,128,5919,1884,4035
"wielkopolskie","obornicki","gm. Rogoźno","301602",13752,11696,4560,7136,2,47,1,1,0,0,0,0,1,7137,1,0,7137,102,7035,2625,4410
"wielkopolskie","obornicki","gm. Ryczywół","301603",5639,4799,1836,2963,0,10,1,1,0,0,0,0,1,2964,1,0,2964,29,2935,1123,1812
"wielkopolskie","obornicki","gm. Oborniki","301601",26213,22518,8003,14515,3,90,4,4,0,0,0,0,4,14517,4,1,14516,247,14269,4961,9308
"wielkopolskie","ostrowski ","gm. Odolanów","301703",11440,9706,3312,6394,3,36,0,0,0,0,0,0,0,6393,0,0,6393,91,6302,3978,2324
"wielkopolskie","ostrowski ","gm. Przygodzice","301705",9400,8104,2752,5352,2,33,2,2,0,0,0,0,2,5354,2,0,5354,72,5282,2748,2534
"wielkopolskie","ostrowski ","gm. Sośnie","301708",5205,4408,1870,2538,1,20,0,0,0,0,0,0,0,2538,0,0,2538,44,2494,1341,1153
"wielkopolskie","ostrowski ","gm. Raszków","301706",9178,8017,3243,4774,2,23,1,1,0,0,0,0,1,4774,1,0,4774,55,4719,2727,1992
"wielkopolskie","ostrowski ","gm. Ostrów Wielkopolski","301704",14847,12706,4645,8061,1,29,1,0,0,0,0,0,0,8061,0,0,8061,98,7963,4364,3599
"wielkopolskie","ostrowski ","m. Ostrów Wielkopolski","301701",58781,51118,17484,33634,19,235,48,47,0,0,0,0,47,33678,47,0,33678,495,33183,12592,20591
"wielkopolskie","ostrowski ","gm. Nowe Skalmierzyce","301702",12147,10622,4380,6242,2,28,1,1,0,0,0,0,1,6242,1,0,6242,79,6163,3241,2922
