"Województwo","Powiat","Gmina","Teryt","Liczba.wyborców.uprawnionych.do.głosowania","Komisja.otrzymała.kart.do.głosowania","Nie.wykorzystano.kart.do.głosowania","Liczba.wyborców..którym.wydano.karty.do.głosowania","Liczba.wyborców.głosujących.przez.pełnomocnika","Liczba.wyborców.głosujących.na.podstawie.zaświadczenia","Liczba.wyborców..którym.wysłano.pakiety.wyborcze","Liczba.otrzymanych.kopert.zwrotnych","w.których.nie.było.oświadczenia","w.których.oświadczenie.nie.było.podpisane","w.których.nie.było.koperty.na.kartę.do.głosowania","w.których.znajdowała.się.niezaklejona.koperta","Liczba.kopert.na.kartę.do.głosowania.wrzuconych.do.urny","Liczba.kart.wyjętych.z.urny","w.tym.liczba.kart.wyjętych.z.kopert","Liczba.kart.nieważnych","Liczba.kart.ważnych","Liczba.głosów.nieważnych","Liczba.głosów.ważnych","RAZEM","Grzegorz.Michał.BRAUN","Andrzej.Sebastian.DUDA","Adam.Sebastian.JARUBAS","Bronisław.Maria.KOMOROWSKI","Janusz.Ryszard.KORWIN.MIKKE","Marian.Janusz.KOWALSKI","Paweł.Piotr.KUKIZ","Magdalena.Agnieszka.OGÓREK","Janusz.Marian.PALIKOT","Paweł.Jan.TANAJNO","Jacek.WILK"
"podkarpackie","niżański","gm. Krzeszów","181204",3511,2800,1261,1539,2,18,0,0,0,0,0,0,0,1539,0,0,1539,6,1533,1533,22,824,33,189,54,8,354,25,19,0,5
"podkarpackie","niżański","gm. Harasiuki","181201",5097,4406,2150,2256,0,8,0,0,0,0,0,0,0,2256,0,0,2256,21,2235,2235,18,1168,51,290,89,15,508,42,46,3,5
"podkarpackie","niżański","gm. Rudnik nad Sanem","181206",8332,7298,3584,3714,4,17,0,0,0,0,0,0,0,3714,0,0,3714,27,3687,3687,51,1764,35,670,169,92,790,73,24,5,14
"podkarpackie","niżański","gm. Nisko","181205",18261,15890,7110,8780,2,47,5,4,0,0,0,0,4,8784,4,0,8784,58,8726,8726,123,4256,93,1619,372,85,1887,162,77,8,44
"podkarpackie","niżański","gm. Ulanów","181207",6973,6104,3096,3008,0,18,0,0,0,0,0,0,0,3008,0,0,3008,33,2975,2975,33,1641,41,440,183,23,515,55,30,6,8
"podkarpackie","przemyski","gm. Orły","181307",6896,5999,2703,3296,1,9,1,1,0,0,0,0,1,3297,1,0,3297,19,3278,3278,25,1608,115,656,106,30,656,46,28,1,7
"podkarpackie","przemyski","gm. Dubiecko","181302",7570,6305,3296,3009,1,18,1,1,0,0,0,0,1,3009,1,0,3009,23,2986,2986,14,1633,49,597,97,28,473,54,27,1,13
"podkarpackie","przemyski","gm. Bircza","181301",5466,4705,2390,2315,6,16,0,0,0,0,0,0,0,2315,0,0,2315,22,2293,2293,16,1290,38,500,58,26,299,37,20,1,8
"podkarpackie","przemyski","gm. Krzywcza","181305",3992,3396,1786,1610,0,10,0,0,0,0,0,0,0,1610,0,0,1610,13,1597,1597,9,932,31,261,67,4,263,13,13,1,3
"podkarpackie","przemyski","gm. Fredropol","181303",4490,3854,1833,2021,0,9,0,0,0,0,0,0,0,2021,0,0,2021,7,2014,2014,22,903,32,495,43,28,429,37,23,1,1
"podkarpackie","przemyski","gm. Krasiczyn","181304",3995,3500,1663,1837,1,18,0,0,0,0,0,0,0,1837,0,0,1837,14,1823,1823,16,782,11,470,58,7,404,46,27,2,0
"podkarpackie","przemyski","gm. Żurawica","181310",10457,9095,3940,5155,2,24,2,2,0,0,0,0,2,5157,2,0,5157,45,5112,5112,40,2511,57,1059,134,66,1081,98,42,2,22
"podkarpackie","przemyski","gm. Medyka","181306",5282,4700,2238,2462,0,14,1,1,0,0,0,0,1,2463,1,0,2463,16,2447,2447,28,1195,19,518,67,19,517,53,26,1,4
"podkarpackie","przemyski","gm. Stubno","181309",3217,2700,1443,1257,1,3,0,0,0,0,0,0,0,1257,0,0,1257,6,1251,1251,10,574,36,317,36,7,230,30,6,2,3
"podkarpackie","przemyski","gm. Przemyśl","181308",8164,7203,3179,4024,1,5,5,4,0,0,0,0,4,4028,4,0,4028,29,3999,3999,28,1706,53,888,124,18,1074,63,34,2,9
"podkarpackie","przeworski","gm. Adamówka","181402",3367,2902,1451,1451,2,7,0,0,0,0,0,0,0,1451,0,0,1451,9,1442,1442,20,723,35,312,41,9,255,31,11,0,5
"podkarpackie","przeworski","gm. Gać","181403",3707,3198,1526,1672,1,6,0,0,0,0,0,0,0,1672,0,0,1672,30,1642,1642,22,868,63,260,48,13,321,32,11,2,2
"podkarpackie","przeworski","gm. Tryńcza","181408",6565,5688,2503,3185,0,12,1,1,0,1,0,0,0,3185,0,0,3185,14,3171,3171,33,2015,47,341,91,17,565,29,16,8,9
"podkarpackie","przeworski","gm. Kańczuga","181405",10165,8700,4581,4119,2,11,3,3,0,0,0,0,3,4121,3,0,4121,30,4091,4091,24,1905,127,960,118,16,812,89,31,1,8
"podkarpackie","przeworski","gm. Zarzecze","181409",5786,5102,2185,2917,1,8,0,0,0,0,0,0,0,2917,0,0,2917,14,2903,2903,34,1495,142,510,70,29,559,40,15,2,7
"podkarpackie","przeworski","gm. Przeworsk","181406",11902,9904,3846,6058,1,13,0,0,0,0,0,0,0,6048,0,0,6048,31,6017,6017,27,3705,78,733,173,42,1122,72,39,3,23
"podkarpackie","przeworski","gm. Sieniawa","181407",5731,4698,2070,2628,2,22,1,1,0,0,0,0,1,2629,1,0,2629,14,2615,2615,22,1213,80,555,102,23,534,48,22,3,13
"podkarpackie","przeworski","gm. Jawornik Polski","181404",3883,3297,1620,1677,4,8,0,0,0,0,0,0,0,1677,0,0,1677,6,1671,1671,9,905,51,368,33,7,247,30,15,1,5
"podkarpackie","przeworski","m. Przeworsk","181401",12850,10926,4409,6517,7,32,0,0,0,0,0,0,0,6517,0,0,6517,44,6473,6473,49,3051,69,1381,243,44,1456,103,42,7,28
"podkarpackie","ropczycko-sędziszowski","gm. Sędziszów Małopolski","181504",18576,16183,5805,10378,7,22,1,1,0,0,0,0,1,10377,1,0,10377,78,10299,10299,111,6321,93,1269,264,48,1964,143,48,5,33
"podkarpackie","ropczycko-sędziszowski","gm. Ropczyce","181503",21241,17972,6877,11095,5,37,0,0,0,0,0,0,0,11094,0,0,11094,76,11018,11018,122,6138,229,1591,304,71,2261,196,60,12,34
"podkarpackie","ropczycko-sędziszowski","gm. Iwierzyce","181501",6051,5200,1961,3239,2,14,0,0,0,0,0,0,0,3239,0,0,3239,21,3218,3218,23,1954,48,399,121,16,589,36,21,2,9
"podkarpackie","ropczycko-sędziszowski","gm. Ostrów","181502",5693,4996,2405,2591,1,10,0,0,0,0,0,0,0,2591,0,0,2591,13,2578,2578,15,1480,21,331,70,13,558,57,18,2,13
"podkarpackie","ropczycko-sędziszowski","gm. Wielopole Skrzyńskie","181505",6470,5602,2331,3271,1,4,0,0,0,0,0,0,0,3271,0,0,3271,25,3246,3246,39,2002,64,439,75,11,531,58,18,4,5
"podkarpackie","rzeszowski","m. Dynów","181601",4991,4273,1851,2422,1,10,2,2,0,0,0,0,2,2423,2,2,2421,19,2402,2402,37,1238,36,464,73,10,478,49,8,4,5
"podkarpackie","rzeszowski","gm. Boguchwała","181603",15646,13510,4557,8953,2,33,2,2,0,0,0,0,2,8955,2,0,8955,114,8841,8841,87,4717,57,1560,326,57,1820,114,59,15,29
"podkarpackie","rzeszowski","gm. Kamień","181608",5487,4801,2056,2745,3,10,0,0,0,0,0,0,0,2745,0,0,2745,27,2718,2718,19,1843,37,256,109,20,381,40,7,2,4
"podkarpackie","rzeszowski","gm. Świlcza","181612",12648,10949,4000,6949,3,18,0,0,0,0,0,0,0,6949,0,0,6949,50,6899,6899,82,3742,91,1165,226,38,1380,100,40,10,25
"podkarpackie","rzeszowski","gm. Sokołów Małopolski","181611",13185,11392,4356,7036,2,24,0,0,0,0,0,0,0,7036,0,0,7036,45,6991,6991,72,4365,79,862,204,47,1216,84,35,10,17
"podkarpackie","rzeszowski","gm. Głogów Małopolski","181606",15058,12899,4271,8628,2,29,0,0,0,0,0,0,0,8628,0,0,8628,44,8584,8584,78,4451,98,1563,295,56,1806,147,47,10,33
"podkarpackie","rzeszowski","gm. Hyżne","181607",5499,4798,1740,3058,3,16,0,0,0,0,0,0,0,3058,0,0,3058,19,3039,3039,30,1922,50,328,121,20,497,40,15,3,13
"podkarpackie","rzeszowski","gm. Trzebownisko","181613",16070,13800,4729,9071,2,40,0,0,0,0,0,0,0,9071,0,0,9071,38,9033,9033,102,4694,80,1527,359,61,1966,129,57,12,46
"podkarpackie","rzeszowski","gm. Dynów","181605",5652,4800,2417,2383,0,9,0,0,0,0,0,0,0,2383,0,0,2383,9,2374,2374,27,1311,51,374,82,13,442,53,12,1,8
"podkarpackie","rzeszowski","gm. Lubenia","181610",5198,4453,1549,2904,3,6,1,1,0,0,0,0,1,2905,1,1,2904,14,2890,2890,19,1762,37,383,105,19,491,37,21,3,13
"podkarpackie","rzeszowski","gm. Krasne","181609",8431,7200,2483,4717,2,17,0,0,0,0,0,0,0,4717,0,0,4717,28,4689,4689,59,2478,38,931,167,30,881,47,32,8,18
"podkarpackie","rzeszowski","gm. Tyczyn","181614",8905,7458,2826,4632,0,20,0,0,0,0,0,0,0,4632,0,0,4632,28,4604,4604,53,2538,33,736,168,20,938,58,29,6,25
"podkarpackie","rzeszowski","gm. Chmielnik","181604",5267,4584,1675,2909,0,13,1,1,0,0,0,0,1,2910,1,0,2910,13,2897,2897,32,1708,34,379,108,9,564,30,23,5,5
"podkarpackie","rzeszowski","gm. Błażowa","181602",8718,7508,3205,4303,2,6,0,0,0,0,0,0,0,4303,0,0,4303,27,4276,4276,38,2478,106,627,141,19,762,69,23,2,11
"podkarpackie","sanocki","gm. Zagórz","181707",10475,9060,4417,4643,0,16,3,3,0,0,0,0,3,4645,3,0,4645,23,4622,4622,30,2263,77,1025,107,17,990,64,28,9,12
"podkarpackie","sanocki","gm. Tyrawa Wołoska","181706",1565,1403,802,601,0,4,1,1,0,0,0,0,1,602,1,0,602,3,599,599,1,334,10,131,7,2,102,7,4,0,1
"podkarpackie","sanocki","gm. Sanok","181705",13982,11834,5378,6457,3,47,1,1,0,0,0,0,1,6458,1,0,6458,29,6429,6429,56,3557,111,1098,182,36,1241,96,31,6,15
"podkarpackie","sanocki","gm. Bukowsko","181703",4287,3704,1788,1916,0,12,0,0,0,0,0,0,0,1916,0,0,1916,20,1896,1896,11,961,31,361,64,27,378,42,8,1,12
"podkarpackie","sanocki","m. Sanok","181701",31337,27440,12720,14723,5,71,2,2,0,0,0,0,2,14723,2,1,14722,74,14648,14648,160,5550,129,4575,429,112,3097,344,185,14,53
"podkarpackie","sanocki","gm. Komańcza","181704",4634,4014,2470,1544,0,17,0,0,0,0,0,0,0,1544,0,0,1544,17,1527,1527,16,406,35,633,46,10,288,63,17,5,8
"podkarpackie","sanocki","gm. Besko","181702",3475,3103,1665,1438,5,4,0,0,0,0,0,0,0,1438,0,0,1438,15,1423,1423,11,767,28,266,43,10,264,24,4,0,6
"podkarpackie","sanocki","gm. Zarszyn","181708",7477,6408,3207,3201,4,8,0,0,0,0,0,0,0,3201,0,0,3201,24,3177,3177,15,1458,75,824,85,23,606,56,26,1,8
"podkarpackie","stalowowolski","m. Stalowa Wola","181801",50326,44030,18876,25154,7,167,20,16,0,0,0,1,13,25168,15,2,25166,135,25031,25031,259,10782,227,6289,995,189,5330,540,297,27,96
"podkarpackie","stalowowolski","gm. Zaleszany","181806",8703,7508,3296,4212,1,11,0,0,0,0,0,0,0,4212,0,0,4212,30,4182,4182,23,2091,81,747,143,32,939,71,35,5,15
"podkarpackie","stalowowolski","gm. Radomyśl nad Sanem","181804",5929,5076,2470,2606,0,9,7,7,1,0,0,0,6,2612,6,0,2612,13,2599,2599,14,1395,52,493,78,20,465,63,17,0,2
"podkarpackie","stalowowolski","gm. Pysznica","181803",8336,7199,3367,3832,0,16,0,0,0,0,0,0,0,3831,0,0,3831,38,3793,3793,37,2078,47,534,141,23,814,62,42,1,14
"podkarpackie","stalowowolski","gm. Bojanów","181802",5873,5001,2235,2766,0,13,1,1,0,0,0,0,1,2767,1,0,2767,25,2742,2742,20,1789,25,315,86,18,420,36,16,2,15
"podkarpackie","stalowowolski","gm. Zaklików","181805",7079,6169,3095,3074,0,20,0,0,0,0,0,0,0,3074,0,0,3074,24,3050,3050,13,1466,61,670,87,50,593,75,21,3,11
"podkarpackie","strzyżowski","gm. Wiśniowa","181905",6663,5598,2310,3288,4,18,1,1,0,0,0,0,1,3288,1,0,3288,11,3277,3277,39,1843,57,520,108,25,603,60,13,3,6
"podkarpackie","strzyżowski","gm. Strzyżów","181904",16852,14505,6689,7816,1,38,6,5,0,0,0,0,5,7821,5,0,7821,57,7764,7764,113,3839,113,1589,359,77,1456,144,37,11,26
"podkarpackie","strzyżowski","gm. Frysztak","181902",8400,7298,3365,3933,0,9,0,0,0,0,0,0,0,3933,0,0,3933,40,3893,3893,32,2110,50,633,184,36,730,71,28,8,11
"podkarpackie","strzyżowski","gm. Niebylec","181903",8526,7291,2848,4443,2,8,0,0,0,0,0,0,0,4443,0,0,4443,25,4418,4418,45,2622,79,614,180,64,707,68,18,2,19
"podkarpackie","strzyżowski","gm. Czudec","181901",9329,7996,3003,4993,0,16,0,0,0,0,0,0,0,4993,0,0,4993,45,4948,4948,45,2882,66,738,169,43,902,60,19,4,20
"podkarpackie","tarnobrzeski","gm. Baranów Sandomierski","182001",9757,8510,3729,4781,7,12,0,0,0,0,0,0,0,4781,0,0,4781,23,4758,4758,26,2692,62,840,124,21,875,68,29,4,17
"podkarpackie","tarnobrzeski","gm. Nowa Dęba","182004",15348,13550,6274,7276,2,86,3,3,0,0,0,0,3,7279,3,0,7279,42,7237,7237,50,3482,154,1520,199,78,1519,145,62,3,25
"podkarpackie","tarnobrzeski","gm. Gorzyce","182002",10794,9311,4519,4792,0,23,1,0,0,0,0,0,0,4792,0,0,4792,30,4762,4762,51,1943,138,1143,153,28,1159,109,25,3,10
"podkarpackie","tarnobrzeski","gm. Grębów","182003",7974,6706,3239,3467,2,4,0,0,0,0,0,0,0,3467,0,0,3467,26,3441,3441,31,1823,78,583,98,14,726,46,32,3,7
"podkarpackie","leski","gm. Baligród","182101",2736,2381,1217,1164,1,24,0,0,0,0,0,0,0,1164,0,0,1164,17,1147,1147,10,567,16,249,36,7,222,21,15,1,3
"podkarpackie","leski","gm. Cisna","182102",1514,1282,543,739,0,76,0,0,0,0,0,0,0,739,0,0,739,5,734,734,4,222,14,252,19,3,190,14,11,2,3
"podkarpackie","leski","gm. Olszanica","182104",4536,4027,2101,1926,0,9,0,0,0,0,0,0,0,1926,0,0,1926,11,1915,1915,12,934,36,468,45,12,303,63,34,2,6
"podkarpackie","leski","gm. Lesko","182103",9406,8062,3845,4217,2,43,3,3,0,0,0,0,3,4220,3,0,4220,21,4199,4199,37,2026,62,1054,92,18,760,96,44,4,6
"podkarpackie","leski","gm. Solina","182105",4814,4001,1539,2462,0,224,0,0,0,0,0,0,0,2462,0,0,2462,20,2442,2442,18,1248,30,584,53,10,426,48,19,3,3
"podkarpackie","m. Krosno","m. Krosno","186101",38202,33320,13897,19426,7,81,11,11,2,0,0,0,9,19433,9,5,19428,92,19336,19336,199,7736,149,5883,682,123,3793,417,255,20,79
"podkarpackie","m. Przemyśl","m. Przemyśl","186201",51141,45067,20510,24556,21,208,40,40,0,0,0,0,40,24594,40,4,24590,169,24421,24421,245,9173,156,7367,633,217,5675,555,295,21,84
"podkarpackie","m. Rzeszów","m. Rzeszów","186301",142941,123211,42443,80768,16,1007,48,46,5,0,0,1,40,80788,40,2,80786,503,80283,80283,977,29901,602,23179,3573,480,18178,1799,1043,163,388
"podkarpackie","m. Tarnobrzeg","m. Tarnobrzeg","186401",38845,34175,15432,18743,12,119,3,3,0,0,0,0,3,18744,3,0,18744,140,18604,18604,146,6338,238,6002,602,220,4153,536,262,24,83
"podlaskie","augustowski","gm. Augustów","200102",5406,4700,2513,2187,2,3,0,0,0,0,0,0,0,2187,0,0,2187,13,2174,2174,13,969,72,542,78,11,416,54,11,4,4
"podlaskie","augustowski","gm. Bargłów Kościelny","200103",4548,3800,2227,1573,0,5,1,1,0,0,0,0,1,1574,1,0,1574,8,1566,1566,14,756,56,393,55,5,228,37,10,1,11
"podlaskie","augustowski","gm. Nowinka","200105",2420,2103,954,1149,0,13,1,1,0,0,0,0,1,1150,1,0,1150,13,1137,1137,5,495,18,339,22,9,208,31,6,2,2
"podlaskie","augustowski","gm. Lipsk","200104",4513,3915,2143,1772,0,6,0,0,0,0,0,0,0,1772,0,0,1772,11,1761,1761,7,808,50,447,42,14,314,47,20,2,10
"podlaskie","augustowski","gm. Sztabin","200107",4326,3599,1926,1673,0,10,0,0,0,0,0,0,0,1673,0,0,1673,14,1659,1659,8,706,52,492,41,8,284,40,20,2,6
"podlaskie","augustowski","m. Augustów","200101",24004,20845,9513,11332,15,124,9,8,0,0,0,0,8,11339,8,5,11334,72,11262,11262,94,4259,95,3684,324,51,2357,196,128,14,60
"podlaskie","augustowski","gm. Płaska","200106",2225,1800,797,1003,1,47,1,1,0,0,0,0,1,1004,1,0,1004,7,997,997,5,406,11,338,19,3,170,28,14,0,3
"podlaskie","białostocki","gm. Suraż","200210",1632,1498,593,905,1,4,0,0,0,0,0,0,0,905,0,0,905,5,900,900,6,537,14,168,21,6,129,15,1,1,2
"podlaskie","białostocki","gm. Choroszcz","200201",12313,10746,4452,6294,0,52,0,0,0,0,0,0,0,6293,0,0,6293,48,6245,6245,94,2567,43,1597,250,48,1419,128,59,14,26
"podlaskie","białostocki","gm. Gródek","200204",4643,3900,2150,1750,0,10,0,0,0,0,0,0,0,1750,0,0,1750,22,1728,1728,7,286,22,812,74,14,344,127,41,0,1
"podlaskie","białostocki","gm. Zabłudów","200214",7292,6332,3108,3223,0,8,1,1,1,0,0,0,0,3224,0,0,3224,36,3188,3188,36,1237,48,866,123,26,696,109,32,6,9
"podlaskie","białostocki","gm. Michałowo","200207",5869,5353,3117,2236,3,37,0,0,0,0,0,0,0,2236,0,0,2236,25,2211,2211,17,587,46,808,68,21,444,158,44,2,16
"podlaskie","białostocki","gm. Tykocin","200212",5226,4463,2084,2379,1,27,0,0,0,0,0,0,0,2379,0,0,2379,13,2366,2366,26,1370,96,355,59,15,385,34,20,0,6
"podlaskie","białostocki","gm. Wasilków","200213",11681,10064,4067,5997,3,21,10,10,0,0,0,0,10,6006,10,0,6006,42,5964,5964,64,2113,42,1755,255,51,1486,98,63,4,33
"podlaskie","białostocki","gm. Poświętne","200208",2945,2598,1140,1458,0,9,0,0,0,0,0,0,0,1458,0,0,1458,10,1448,1448,13,927,20,241,35,11,175,16,5,2,3
"podlaskie","białostocki","gm. Dobrzyniewo Duże","200203",6986,6016,2734,3282,2,11,2,2,0,0,0,0,2,3284,2,0,3284,16,3268,3268,23,1374,46,819,91,18,786,62,32,1,16
"podlaskie","białostocki","gm. Czarna Białostocka","200202",9150,8032,3724,4308,3,11,0,0,0,0,0,0,0,4309,0,1,4308,40,4268,4268,57,1625,35,1238,182,73,910,91,37,5,15
"podlaskie","białostocki","gm. Zawady","200215",2367,2117,1123,994,0,7,0,0,0,0,0,0,0,994,0,0,994,21,973,973,5,652,17,111,13,13,136,19,5,0,2
"podlaskie","białostocki","gm. Juchnowiec Kościelny","200205",11959,10309,3835,6474,0,27,0,0,0,0,0,0,0,6474,0,2,6472,45,6427,6427,95,2637,68,1452,282,71,1577,143,65,10,27
"podlaskie","białostocki","gm. Supraśl","200209",11360,9899,3707,6192,0,46,11,11,0,0,0,0,11,6203,11,1,6202,47,6155,6155,76,1727,56,2149,288,41,1478,203,96,7,34
"podlaskie","białostocki","gm. Turośń Kościelna","200211",4755,4099,1400,2699,4,7,1,1,0,0,0,0,1,2700,1,0,2700,50,2650,2650,23,1250,37,552,89,4,617,45,23,2,8
"podlaskie","białostocki","gm. Łapy","200206",18089,15787,6221,9566,7,37,7,7,0,0,0,0,7,9573,7,0,9573,80,9493,9493,97,5056,94,1844,350,92,1744,122,63,11,20
"podlaskie","bielski ","m. Brańsk","200302",3146,2800,1094,1706,8,19,0,0,0,0,0,0,0,1705,0,0,1705,15,1690,1690,25,1056,11,235,56,11,261,19,8,3,5
"podlaskie","bielski ","gm. Wyszki","200308",3813,3314,1463,1851,4,12,0,0,0,0,0,0,0,1851,0,0,1851,12,1839,1839,32,1290,34,226,38,7,172,30,5,2,3
"podlaskie","bielski ","gm. Brańsk","200305",5007,4301,1793,2508,5,10,0,0,0,0,0,0,0,2508,0,0,2508,20,2488,2488,18,1834,45,238,33,19,262,31,4,0,4
"podlaskie","bielski ","gm. Orla","200306",2611,2288,1336,952,0,6,0,0,0,0,0,0,0,952,0,0,952,8,944,944,2,75,30,512,32,8,125,110,49,0,1
"podlaskie","bielski ","m. Bielsk Podlaski","200301",21466,18471,8618,9853,2,43,3,3,0,0,0,0,3,9854,3,1,9853,67,9786,9786,78,2735,135,3291,547,68,2157,528,185,16,46
"podlaskie","bielski ","gm. Rudka","200307",1603,1400,665,735,2,2,0,0,0,0,0,0,0,735,0,0,735,20,715,715,12,459,10,131,8,8,74,10,1,0,2
"podlaskie","bielski ","gm. Bielsk Podlaski","200303",6114,5305,3193,2111,1,16,0,0,0,0,0,0,0,2112,0,0,2112,16,2096,2096,11,625,49,726,72,11,396,157,39,3,7
"podlaskie","bielski ","gm. Boćki","200304",3842,3414,1788,1626,4,9,0,0,0,0,0,0,0,1626,0,0,1626,16,1610,1610,5,852,19,389,35,5,257,32,14,0,2
"podlaskie","grajewski","gm. Szczuczyn","200405",5173,4600,2569,2031,0,7,0,0,0,0,0,0,0,2031,0,0,2031,17,2014,2014,14,975,52,484,52,26,359,36,7,2,7
"podlaskie","grajewski","m. Grajewo","200401",17557,15175,7483,7692,2,38,6,5,0,0,0,0,5,7696,5,0,7696,28,7668,7668,92,3086,84,2139,323,50,1632,129,90,7,36
"podlaskie","grajewski","gm. Rajgród","200404",4443,3693,2109,1584,0,36,0,0,0,0,0,0,0,1584,0,0,1584,31,1553,1553,12,632,39,482,68,12,263,28,11,1,5
"podlaskie","grajewski","gm. Wąsosz","200406",3046,2599,1369,1230,0,6,0,0,0,0,0,0,0,1230,0,0,1230,15,1215,1215,6,743,35,235,23,15,128,17,6,1,6
"podlaskie","grajewski","gm. Radziłów","200403",4050,3600,2061,1539,2,4,0,0,0,0,0,0,0,1539,0,0,1539,8,1531,1531,10,973,28,239,44,16,187,24,3,4,3
"podlaskie","grajewski","gm. Grajewo","200402",4670,4008,2303,1705,0,10,0,0,0,0,0,0,0,1705,0,0,1705,14,1691,1691,11,817,93,364,76,15,277,17,13,3,5
"podlaskie","hajnowski","gm. Kleszczele","200507",2297,1900,978,922,0,8,0,0,0,0,0,0,0,922,0,0,922,6,916,916,4,193,31,401,42,7,143,70,16,1,8
"podlaskie","hajnowski","m. Hajnówka","200501",18009,15791,8171,7620,1,41,1,1,0,0,0,0,1,7620,1,0,7620,98,7522,7522,42,1407,116,2844,442,46,1835,570,190,8,22
"podlaskie","hajnowski","gm. Czyże","200504",1945,1600,909,691,0,2,0,0,0,0,0,0,0,691,0,0,691,7,684,684,3,44,22,392,38,1,103,63,11,1,6
"podlaskie","hajnowski","gm. Hajnówka","200506",3459,3005,1781,1224,0,4,0,0,0,0,0,0,0,1224,0,0,1224,11,1213,1213,5,136,61,428,97,6,292,111,66,0,11
"podlaskie","hajnowski","gm. Narew","200508",3207,2700,1575,1125,1,14,5,5,0,0,1,0,4,1129,4,0,1129,11,1118,1118,5,232,21,426,68,7,237,88,23,1,10
"podlaskie","hajnowski","gm. Czeremcha","200503",2916,2511,1381,1130,0,9,0,0,0,0,0,0,0,1130,0,0,1130,7,1123,1123,8,213,35,455,39,3,257,73,27,4,9
"podlaskie","hajnowski","gm. Białowieża","200502",1952,1756,900,856,0,46,2,2,0,0,0,0,2,858,2,0,858,13,845,845,6,181,19,369,36,6,171,36,15,0,6
"podlaskie","hajnowski","gm. Narewka","200509",3311,2700,1527,1173,0,29,0,0,0,0,0,0,0,1173,0,0,1173,5,1168,1168,7,153,56,499,63,3,253,93,34,1,6
"podlaskie","hajnowski","gm. Dubicze Cerkiewne","200505",1488,1300,739,561,0,4,0,0,0,0,0,0,0,561,0,0,561,11,550,550,4,69,20,226,32,6,87,71,25,3,7
"podlaskie","kolneński","gm. Grabowo","200602",2911,2406,1296,1110,4,4,0,0,0,0,0,0,0,1110,0,0,1110,8,1102,1102,7,664,39,167,22,3,165,27,5,0,3
"podlaskie","kolneński","gm. Turośl","200606",3942,3296,1691,1605,2,5,0,0,0,0,0,0,0,1605,0,0,1605,11,1594,1594,9,889,63,277,47,7,258,33,3,5,3
"podlaskie","kolneński","gm. Stawiski","200605",5127,4400,2361,2039,1,7,0,0,0,0,0,0,0,2039,0,0,2039,9,2030,2030,17,1233,64,299,32,18,316,36,6,3,6
"podlaskie","kolneński","gm. Mały Płock","200604",4059,3399,1847,1552,0,4,3,3,0,0,0,0,3,1555,3,0,1555,22,1533,1533,15,959,45,221,37,8,214,26,3,1,4
"podlaskie","kolneński","m. Kolno","200601",8509,7411,3711,3700,1,12,0,0,0,0,0,0,0,3699,0,0,3699,30,3669,3669,49,1687,39,884,118,23,771,64,22,4,8
"podlaskie","kolneński","gm. Kolno","200603",6893,6110,3191,2919,0,3,1,1,0,0,0,0,1,2919,1,0,2919,17,2902,2902,22,1709,84,483,96,16,428,41,11,1,11
"podlaskie","łomżyński","gm. Piątnica","200705",8426,7200,3802,3398,0,13,1,1,0,0,0,0,1,3399,1,0,3399,18,3381,3381,29,1789,51,611,77,23,718,48,19,0,16
"podlaskie","łomżyński","gm. Wizna","200708",3473,2903,1507,1396,2,12,0,0,0,0,0,0,0,1396,0,0,1396,4,1392,1392,25,844,28,192,24,17,220,24,13,2,3
"podlaskie","łomżyński","gm. Nowogród","200704",3252,2796,1368,1428,1,10,1,1,0,0,0,0,1,1429,1,0,1429,6,1423,1423,15,694,24,296,81,7,268,21,5,1,11
"podlaskie","łomżyński","gm. Przytuły","200706",1780,1495,747,748,0,0,1,1,0,0,0,0,1,749,1,0,749,3,746,746,2,531,16,57,11,5,111,10,1,0,2
"podlaskie","łomżyński","gm. Łomża","200702",8726,7633,3438,4195,2,16,2,2,0,0,0,0,2,4196,2,0,4196,22,4174,4174,40,2134,57,841,119,22,863,57,26,6,9
"podlaskie","łomżyński","gm. Miastkowo","200703",3385,2904,1484,1420,0,3,0,0,0,0,0,0,0,1420,0,0,1420,16,1404,1404,4,922,22,163,36,5,220,19,8,1,4
"podlaskie","łomżyński","gm. Jedwabne","200701",4523,4000,2095,1905,5,7,0,0,0,0,0,0,0,1905,0,0,1905,6,1899,1899,23,1259,39,198,48,13,269,43,5,0,2
"podlaskie","łomżyński","gm. Śniadowo","200707",4434,3699,1534,2165,0,2,1,1,0,0,0,0,1,2164,1,0,2164,10,2154,2154,22,1232,44,254,90,11,425,47,13,8,8
"podlaskie","łomżyński","gm. Zbójna","200709",3507,2903,1645,1258,0,11,8,8,0,0,0,0,8,1266,8,0,1266,8,1258,1258,7,697,23,244,44,8,202,27,2,2,2
"podlaskie","moniecki","gm. Knyszyn","200804",4001,3400,1781,1619,0,7,0,0,0,0,0,0,0,1619,0,0,1619,20,1599,1599,16,739,34,340,63,22,342,29,11,1,2
"podlaskie","moniecki","gm. Trzcianne","200807",3749,3201,1926,1275,0,16,0,0,0,0,0,0,0,1275,0,0,1275,12,1263,1263,7,687,55,241,38,7,183,33,10,0,2
"podlaskie","moniecki","gm. Jaświły","200803",4359,3749,2082,1667,1,7,0,0,0,0,0,0,0,1667,0,0,1667,7,1660,1660,13,888,61,333,39,28,248,42,5,1,2
